temperature,path,camera_id,timestamp
27.2,1093/20140803_192409.jpg,1093,2014-08-03 11:53:00
28.3,1093/20140803_202405.jpg,1093,2014-08-03 12:53:00
27.2,1093/20140804_165401.jpg,1093,2014-08-04 10:53:00
28.3,1093/20140804_175401.jpg,1093,2014-08-04 11:53:00
26.7,1093/20140808_185359.jpg,1093,2014-08-08 12:53:00
24.4,1093/20140811_182408.jpg,1093,2014-08-11 10:53:00
20.0,1093/20140812_165402.jpg,1093,2014-08-12 10:49:00
20.0,1093/20140814_192402.jpg,1093,2014-08-14 11:53:00
23.3,1093/20140815_202402.jpg,1093,2014-08-15 12:53:00
22.2,1093/20140817_182356.jpg,1093,2014-08-17 12:28:00
21.1,1093/20140817_192357.jpg,1093,2014-08-17 11:53:00
21.7,1093/20140818_175409.jpg,1093,2014-08-18 11:53:00
25.0,1093/20140820_182406.jpg,1093,2014-08-20 10:53:00
24.4,1093/20140822_175407.jpg,1093,2014-08-22 11:53:00
25.0,1093/20140822_202406.jpg,1093,2014-08-22 12:53:00
26.7,1093/20140826_202400.jpg,1093,2014-08-26 12:53:00
22.2,1093/20140827_192357.jpg,1093,2014-08-27 11:53:00
20.0,1093/20140829_175408.jpg,1093,2014-08-29 11:53:00
24.4,1093/20140831_175406.jpg,1093,2014-08-31 11:53:00
24.4,1093/20140831_192423.jpg,1093,2014-08-31 11:53:00
23.9,1093/20140902_182411.jpg,1093,2014-09-02 10:53:00
24.4,1093/20140902_202402.jpg,1093,2014-09-02 12:53:00
23.9,1093/20140903_165406.jpg,1093,2014-09-03 10:53:00
27.8,1093/20140905_152406.jpg,1093,2014-09-05 11:03:00
18.9,1093/20140910_165355.jpg,1093,2014-09-10 10:53:00
11.7,1093/20140913_192403.jpg,1093,2014-09-13 11:53:00
17.8,1093/20140917_175403.jpg,1093,2014-09-17 11:53:00
17.8,1093/20140918_202402.jpg,1093,2014-09-18 12:53:00
13.3,1093/20140922_175409.jpg,1093,2014-09-22 11:53:00
20.0,1093/20140924_175411.jpg,1093,2014-09-24 11:53:00
17.8,1093/20140924_182408.jpg,1093,2014-09-24 10:53:00
20.6,1093/20140925_185357.jpg,1093,2014-09-25 12:53:00
18.9,1093/20140928_182355.jpg,1093,2014-09-28 10:53:00
12.2,1093/20140930_172358.jpg,1093,2014-09-30 11:28:00
13.3,1093/20141001_165410.jpg,1093,2014-10-01 10:53:00
5.6,1093/20141004_185403.jpg,1093,2014-10-04 12:53:00
13.9,1093/20141006_185400.jpg,1093,2014-10-06 12:53:00
15.6,1093/20141007_175403.jpg,1093,2014-10-07 11:53:00
13.3,1093/20141007_182408.jpg,1093,2014-10-07 10:53:00
14.0,1093/20141008_202406.jpg,1093,2014-10-08 12:53:00
3.0,3297/20130101_153118.jpg,3297,2013-01-01 10:00:00
2.0,3297/20130102_153122.jpg,3297,2013-01-02 10:00:00
4.0,3297/20130104_200121.jpg,3297,2013-01-04 12:00:00
7.0,3297/20130106_190111.jpg,3297,2013-01-06 11:00:00
5.0,3297/20130107_173125.jpg,3297,2013-01-07 12:00:00
4.0,3297/20130110_200123.jpg,3297,2013-01-10 12:00:00
-1.0,3297/20130112_153121.jpg,3297,2013-01-12 10:00:00
2.0,3297/20130114_163116.jpg,3297,2013-01-14 11:00:00
3.0,3297/20130117_190118.jpg,3297,2013-01-17 11:00:00
3.0,3297/20130119_180131.jpg,3297,2013-01-19 10:00:00
1.0,3297/20130120_163119.jpg,3297,2013-01-20 11:00:00
0.0,3297/20130121_190127.jpg,3297,2013-01-21 11:00:00
4.0,3297/20130126_190122.jpg,3297,2013-01-26 11:00:00
3.0,3297/20130128_180135.jpg,3297,2013-01-28 10:00:00
6.0,3297/20130129_173116.jpg,3297,2013-01-29 12:00:00
5.0,3297/20130130_180142.jpg,3297,2013-01-30 10:00:00
6.0,3297/20130131_190130.jpg,3297,2013-01-31 11:00:00
5.0,3297/20130202_180116.jpg,3297,2013-02-02 10:00:00
7.0,3297/20130205_180121.jpg,3297,2013-02-05 10:00:00
7.0,3297/20130206_190118.jpg,3297,2013-02-06 11:00:00
5.0,3297/20130210_153118.jpg,3297,2013-02-10 10:00:00
8.0,3297/20130213_173119.jpg,3297,2013-02-13 12:00:00
7.0,3297/20130216_200132.jpg,3297,2013-02-16 12:00:00
6.0,3297/20130217_200123.jpg,3297,2013-02-17 12:00:00
4.0,3297/20130218_153118.jpg,3297,2013-02-18 10:00:00
6.0,3297/20130219_190131.jpg,3297,2013-02-19 11:00:00
7.0,3297/20130222_163115.jpg,3297,2013-02-22 11:00:00
6.0,3297/20130227_190123.jpg,3297,2013-02-27 11:00:00
7.0,3297/20130302_190123.jpg,3297,2013-03-02 11:00:00
6.0,3297/20130305_190129.jpg,3297,2013-03-05 11:00:00
6.0,3297/20130305_200116.jpg,3297,2013-03-05 12:00:00
8.0,3297/20130308_153118.jpg,3297,2013-03-08 10:00:00
6.0,3297/20130312_200121.jpg,3297,2013-03-12 12:00:00
10.0,3297/20130314_200123.jpg,3297,2013-03-14 12:00:00
8.0,3297/20130316_173115.jpg,3297,2013-03-16 12:00:00
6.0,3297/20130322_173120.jpg,3297,2013-03-22 12:00:00
4.0,3297/20130322_190133.jpg,3297,2013-03-22 11:00:00
7.0,3297/20130325_180134.jpg,3297,2013-03-25 10:00:00
10.0,3297/20130327_173114.jpg,3297,2013-03-27 12:00:00
7.0,3297/20130329_180135.jpg,3297,2013-03-29 10:00:00
10.0,3297/20130330_163115.jpg,3297,2013-03-30 11:00:00
11.0,3297/20130330_200133.jpg,3297,2013-03-30 12:00:00
10.0,3297/20130331_153117.jpg,3297,2013-03-31 10:00:00
12.0,3297/20130331_200135.jpg,3297,2013-03-31 12:00:00
13.0,3297/20130401_190128.jpg,3297,2013-04-01 11:00:00
10.0,3297/20130402_180113.jpg,3297,2013-04-02 10:00:00
9.0,3297/20130404_200123.jpg,3297,2013-04-04 12:00:00
7.0,3297/20130409_163119.jpg,3297,2013-04-09 11:00:00
8.0,3297/20130409_200127.jpg,3297,2013-04-09 12:00:00
9.0,3297/20130410_190120.jpg,3297,2013-04-10 11:00:00
9.0,3297/20130411_163120.jpg,3297,2013-04-11 11:00:00
10.0,3297/20130411_173116.jpg,3297,2013-04-11 12:00:00
7.0,3297/20130412_163119.jpg,3297,2013-04-12 11:00:00
9.0,3297/20130418_153114.jpg,3297,2013-04-18 10:00:00
9.0,3297/20130420_163117.jpg,3297,2013-04-20 11:00:00
9.0,3297/20130421_180137.jpg,3297,2013-04-21 10:00:00
9.0,3297/20130421_190133.jpg,3297,2013-04-21 11:00:00
9.0,3297/20130422_153117.jpg,3297,2013-04-22 10:00:00
11.0,3297/20130422_200119.jpg,3297,2013-04-22 12:00:00
10.0,3297/20130423_180129.jpg,3297,2013-04-23 10:00:00
11.0,3297/20130424_153110.jpg,3297,2013-04-24 10:00:00
11.0,3297/20130424_180122.jpg,3297,2013-04-24 10:00:00
11.0,3297/20130425_180139.jpg,3297,2013-04-25 10:00:00
14.0,3297/20130427_173119.jpg,3297,2013-04-27 12:00:00
11.0,3297/20130427_180120.jpg,3297,2013-04-27 10:00:00
9.0,3297/20130429_190137.jpg,3297,2013-04-29 11:00:00
8.0,3297/20130430_180115.jpg,3297,2013-04-30 10:00:00
8.0,3297/20130501_180119.jpg,3297,2013-05-01 10:00:00
12.0,3297/20130502_190117.jpg,3297,2013-05-02 11:00:00
16.0,3297/20130504_173123.jpg,3297,2013-05-04 12:00:00
19.0,3297/20130506_190116.jpg,3297,2013-05-06 11:00:00
17.0,3297/20130507_173116.jpg,3297,2013-05-07 12:00:00
16.0,3297/20130509_173140.jpg,3297,2013-05-09 12:00:00
15.0,3297/20130511_200133.jpg,3297,2013-05-11 12:00:00
11.0,3297/20130515_153115.jpg,3297,2013-05-15 10:00:00
13.0,3297/20130517_190133.jpg,3297,2013-05-17 11:00:00
12.0,3297/20130520_183110.jpg,3297,2013-05-20 11:21:00
11.0,3297/20130522_180125.jpg,3297,2013-05-22 10:00:00
12.0,3297/20130527_180144.jpg,3297,2013-05-27 10:00:00
11.0,3297/20130529_153117.jpg,3297,2013-05-29 10:00:00
11.0,3297/20130529_163116.jpg,3297,2013-05-29 11:00:00
15.0,3297/20130604_153122.jpg,3297,2013-06-04 10:00:00
15.0,3297/20130604_190109.jpg,3297,2013-06-04 11:00:00
17.0,3297/20130604_200115.jpg,3297,2013-06-04 12:00:00
16.0,3297/20130606_190114.jpg,3297,2013-06-06 11:00:00
14.0,3297/20130608_190127.jpg,3297,2013-06-08 11:00:00
13.0,3297/20130612_180116.jpg,3297,2013-06-12 10:00:00
15.0,3297/20130613_163125.jpg,3297,2013-06-13 11:00:00
16.0,3297/20130613_200129.jpg,3297,2013-06-13 12:00:00
18.0,3297/20130616_153114.jpg,3297,2013-06-16 10:00:00
18.0,3297/20130616_180113.jpg,3297,2013-06-16 10:00:00
17.0,3297/20130617_153120.jpg,3297,2013-06-17 10:00:00
17.0,3297/20130617_180126.jpg,3297,2013-06-17 10:00:00
17.0,3297/20130617_190113.jpg,3297,2013-06-17 11:00:00
14.0,3297/20130620_190118.jpg,3297,2013-06-20 11:00:00
14.0,3297/20130627_180125.jpg,3297,2013-06-27 10:00:00
17.0,3297/20130628_173120.jpg,3297,2013-06-28 12:00:00
19.0,3297/20130629_163118.jpg,3297,2013-06-29 11:00:00
17.0,3297/20130704_153118.jpg,3297,2013-07-04 10:00:00
17.0,3297/20130706_153112.jpg,3297,2013-07-06 10:00:00
17.0,3297/20130710_190124.jpg,3297,2013-07-10 11:00:00
17.0,3297/20130713_190132.jpg,3297,2013-07-13 11:00:00
16.0,3297/20130714_153129.jpg,3297,2013-07-14 10:00:00
21.0,3297/20130717_163113.jpg,3297,2013-07-17 11:00:00
20.0,3297/20130717_200119.jpg,3297,2013-07-17 12:00:00
20.0,3297/20130718_163118.jpg,3297,2013-07-18 11:00:00
18.0,3297/20130720_153112.jpg,3297,2013-07-20 10:00:00
19.0,3297/20130720_190124.jpg,3297,2013-07-20 11:00:00
19.0,3297/20130721_180125.jpg,3297,2013-07-21 10:00:00
21.0,3297/20130725_200134.jpg,3297,2013-07-25 12:00:00
18.0,3297/20130726_163120.jpg,3297,2013-07-26 11:00:00
18.0,3297/20130726_180127.jpg,3297,2013-07-26 10:00:00
18.0,3297/20130728_190126.jpg,3297,2013-07-28 11:00:00
21.0,3297/20130729_200134.jpg,3297,2013-07-29 12:00:00
20.0,3297/20130730_180122.jpg,3297,2013-07-30 10:00:00
20.0,3297/20130730_190117.jpg,3297,2013-07-30 11:00:00
21.0,3297/20130801_200126.jpg,3297,2013-08-01 12:00:00
18.0,3297/20130802_190116.jpg,3297,2013-08-02 11:00:00
17.0,3297/20130803_153117.jpg,3297,2013-08-03 10:00:00
20.0,3297/20130806_153120.jpg,3297,2013-08-06 10:00:00
23.0,3297/20130807_190120.jpg,3297,2013-08-07 11:00:00
21.0,3297/20130808_163112.jpg,3297,2013-08-08 11:00:00
21.0,3297/20130809_153123.jpg,3297,2013-08-09 10:00:00
20.0,3297/20130810_163127.jpg,3297,2013-08-10 11:00:00
19.0,3297/20130813_180116.jpg,3297,2013-08-13 10:00:00
19.0,3297/20130813_190126.jpg,3297,2013-08-13 11:00:00
20.0,3297/20130814_173121.jpg,3297,2013-08-14 12:00:00
19.0,3297/20130815_163125.jpg,3297,2013-08-15 11:00:00
19.0,3297/20130815_180118.jpg,3297,2013-08-15 10:00:00
19.0,3297/20130818_173112.jpg,3297,2013-08-18 12:00:00
20.0,3297/20130822_190115.jpg,3297,2013-08-22 11:00:00
19.0,3297/20130824_180122.jpg,3297,2013-08-24 10:00:00
20.0,3297/20130824_200125.jpg,3297,2013-08-24 12:00:00
15.0,3297/20130827_200121.jpg,3297,2013-08-27 12:00:00
16.0,3297/20130828_173114.jpg,3297,2013-08-28 12:00:00
16.0,3297/20130830_180137.jpg,3297,2013-08-30 10:00:00
14.0,3297/20130831_153121.jpg,3297,2013-08-31 10:00:00
18.0,3297/20130901_180122.jpg,3297,2013-09-01 10:00:00
19.0,3297/20130902_153129.jpg,3297,2013-09-02 10:00:00
20.0,3297/20130902_173111.jpg,3297,2013-09-02 12:00:00
17.0,3297/20130903_163117.jpg,3297,2013-09-03 11:00:00
16.0,3297/20130910_180119.jpg,3297,2013-09-10 10:00:00
23.0,3297/20130912_173119.jpg,3297,2013-09-12 12:00:00
15.0,3297/20130918_180118.jpg,3297,2013-09-18 10:00:00
16.0,3297/20130918_200114.jpg,3297,2013-09-18 12:00:00
16.0,3297/20130919_163121.jpg,3297,2013-09-19 11:00:00
13.0,3297/20130922_153117.jpg,3297,2013-09-22 10:00:00
13.0,3297/20130922_200113.jpg,3297,2013-09-22 12:00:00
11.0,3297/20130924_153114.jpg,3297,2013-09-24 10:00:00
12.0,3297/20130926_180121.jpg,3297,2013-09-26 10:00:00
11.0,3297/20131001_163117.jpg,3297,2013-10-01 11:00:00
12.0,3297/20131002_190119.jpg,3297,2013-10-02 11:00:00
11.0,3297/20131008_180129.jpg,3297,2013-10-08 10:00:00
7.0,3297/20131018_153117.jpg,3297,2013-10-18 10:00:00
8.0,3297/20131019_200121.jpg,3297,2013-10-19 12:00:00
11.0,3297/20131101_180113.jpg,3297,2013-11-01 10:00:00
6.0,3297/20131104_163113.jpg,3297,2013-11-04 11:00:00
5.0,3297/20131104_180121.jpg,3297,2013-11-04 10:00:00
6.0,3297/20131105_173115.jpg,3297,2013-11-05 12:00:00
6.0,3297/20131105_190113.jpg,3297,2013-11-05 11:00:00
8.0,3297/20131106_200119.jpg,3297,2013-11-06 12:00:00
10.0,3297/20131107_180115.jpg,3297,2013-11-07 10:00:00
10.0,3297/20131107_190119.jpg,3297,2013-11-07 11:00:00
7.0,3297/20131110_180118.jpg,3297,2013-11-10 10:00:00
9.0,3297/20131114_163119.jpg,3297,2013-11-14 11:00:00
9.0,3297/20131114_190116.jpg,3297,2013-11-14 11:00:00
7.0,3297/20131115_200118.jpg,3297,2013-11-15 12:00:00
8.0,3297/20131116_173118.jpg,3297,2013-11-16 12:00:00
5.0,3297/20131119_173121.jpg,3297,2013-11-19 12:00:00
2.0,3297/20131122_153121.jpg,3297,2013-11-22 10:00:00
4.0,3297/20131124_153123.jpg,3297,2013-11-24 10:00:00
6.0,3297/20131126_163122.jpg,3297,2013-11-26 11:00:00
6.0,3297/20131126_190115.jpg,3297,2013-11-26 11:00:00
8.0,3297/20131201_163108.jpg,3297,2013-12-01 11:00:00
3.0,3297/20131203_180122.jpg,3297,2013-12-03 10:00:00
4.0,3297/20131204_173122.jpg,3297,2013-12-04 12:00:00
1.0,3297/20131204_180111.jpg,3297,2013-12-04 10:00:00
-2.0,3297/20131206_173113.jpg,3297,2013-12-06 12:00:00
-1.0,3297/20131208_173118.jpg,3297,2013-12-08 12:00:00
5.0,3297/20131212_200128.jpg,3297,2013-12-12 12:00:00
8.0,3297/20131215_180113.jpg,3297,2013-12-15 10:00:00
1.0,3297/20131219_153120.jpg,3297,2013-12-19 10:00:00
2.0,3297/20131219_200123.jpg,3297,2013-12-19 12:00:00
4.0,3297/20131221_163119.jpg,3297,2013-12-21 11:00:00
3.0,3297/20131222_153111.jpg,3297,2013-12-22 10:00:00
5.0,3297/20131224_163114.jpg,3297,2013-12-24 11:00:00
6.0,3297/20131228_173118.jpg,3297,2013-12-28 12:00:00
7.0,3297/20131230_173118.jpg,3297,2013-12-30 12:00:00
6.0,3837/20130101_074530.jpg,3837,2013-01-01 11:00:00
2.0,3837/20130102_074523.jpg,3837,2013-01-02 11:00:00
4.0,3837/20130102_151530.jpg,3837,2013-01-02 12:50:00
1.0,3837/20130103_131528.jpg,3837,2013-01-03 10:50:00
4.0,3837/20130104_124528.jpg,3837,2013-01-04 12:50:00
9.0,3837/20130105_125218.jpg,3837,2013-01-05 12:50:00
3.0,3837/20130107_092221.jpg,3837,2013-01-07 11:00:00
-2.0,3837/20130109_141524.jpg,3837,2013-01-09 11:50:00
2.0,3837/20130110_151523.jpg,3837,2013-01-10 12:50:00
4.0,3837/20130112_124539.jpg,3837,2013-01-12 12:50:00
1.0,3837/20130114_092218.jpg,3837,2013-01-14 11:00:00
-1.0,3837/20130115_141527.jpg,3837,2013-01-15 11:50:00
-3.0,3837/20130119_105212.jpg,3837,2013-01-19 10:50:00
0.0,3837/20130121_105213.jpg,3837,2013-01-21 10:50:00
0.0,3837/20130121_131527.jpg,3837,2013-01-21 10:50:00
4.0,3837/20130122_151525.jpg,3837,2013-01-22 12:50:00
-1.0,3837/20130123_124532.jpg,3837,2013-01-23 12:50:00
-1.0,3837/20130125_131532.jpg,3837,2013-01-25 10:50:00
-4.0,3837/20130126_115222.jpg,3837,2013-01-26 11:50:00
0.0,3837/20130127_125223.jpg,3837,2013-01-27 12:50:00
0.0,3837/20130127_151527.jpg,3837,2013-01-27 12:50:00
4.0,3837/20130128_102218.jpg,3837,2013-01-28 12:00:00
5.0,3837/20130128_142222.jpg,3837,2013-01-28 12:50:00
7.0,3837/20130201_141533.jpg,3837,2013-02-01 11:50:00
6.0,3837/20130205_102223.jpg,3837,2013-02-05 12:00:00
6.0,3837/20130205_115217.jpg,3837,2013-02-05 11:50:00
-3.0,3837/20130211_084520.jpg,3837,2013-02-11 12:00:00
-1.0,3837/20130212_151526.jpg,3837,2013-02-12 12:50:00
-7.0,3837/20130214_074525.jpg,3837,2013-02-14 11:00:00
2.0,3837/20130217_124528.jpg,3837,2013-02-17 12:50:00
-2.0,3837/20130219_105228.jpg,3837,2013-02-19 10:50:00
-3.0,3837/20130223_151522.jpg,3837,2013-02-23 12:50:00
-3.0,3837/20130224_115216.jpg,3837,2013-02-24 11:50:00
0.0,3837/20130227_084533.jpg,3837,2013-02-27 12:00:00
0.0,3837/20130302_091530.jpg,3837,2013-03-02 11:00:00
0.0,3837/20130302_105223.jpg,3837,2013-03-02 10:50:00
1.0,3837/20130303_142212.jpg,3837,2013-03-03 12:50:00
4.0,3837/20130304_125220.jpg,3837,2013-03-04 12:50:00
3.0,3837/20130304_141529.jpg,3837,2013-03-04 11:50:00
9.0,3837/20130312_124529.jpg,3837,2013-03-12 12:50:00
-0.0,3837/20130314_074529.jpg,3837,2013-03-14 11:00:00
-1.0,3837/20130314_084531.jpg,3837,2013-03-14 12:00:00
0.0,3837/20130316_092221.jpg,3837,2013-03-16 11:00:00
2.0,3837/20130316_102220.jpg,3837,2013-03-16 12:00:00
3.0,3837/20130318_142217.jpg,3837,2013-03-18 11:50:00
8.0,3837/20130321_092216.jpg,3837,2013-03-21 11:00:00
3.0,3837/20130324_125218.jpg,3837,2013-03-24 12:50:00
3.0,3837/20130324_141535.jpg,3837,2013-03-24 11:50:00
1.0,3837/20130325_142218.jpg,3837,2013-03-25 12:50:00
1.0,3837/20130327_141527.jpg,3837,2013-03-27 11:50:00
3.0,3837/20130327_142223.jpg,3837,2013-03-27 12:50:00
2.0,3837/20130328_092218.jpg,3837,2013-03-28 11:00:00
1.0,3837/20130329_151532.jpg,3837,2013-03-29 12:50:00
3.0,3837/20130330_105218.jpg,3837,2013-03-30 10:50:00
2.0,3837/20130331_064530.jpg,3837,2013-03-31 10:00:00
2.0,3837/20130401_105214.jpg,3837,2013-04-01 10:50:00
4.0,3837/20130402_102212.jpg,3837,2013-04-02 12:00:00
5.0,3837/20130402_151527.jpg,3837,2013-04-02 12:50:00
4.0,3837/20130403_105216.jpg,3837,2013-04-03 10:50:00
5.0,3837/20130403_141535.jpg,3837,2013-04-03 11:50:00
4.0,3837/20130404_141528.jpg,3837,2013-04-04 11:50:00
7.0,3837/20130406_141525.jpg,3837,2013-04-06 11:50:00
5.0,3837/20130407_105213.jpg,3837,2013-04-07 10:50:00
4.0,3837/20130408_131531.jpg,3837,2013-04-08 10:50:00
10.0,3837/20130412_064530.jpg,3837,2013-04-12 10:00:00
16.0,3837/20130415_105221.jpg,3837,2013-04-15 10:50:00
17.0,3837/20130416_064530.jpg,3837,2013-04-16 10:00:00
16.0,3837/20130417_131528.jpg,3837,2013-04-17 10:50:00
22.0,3837/20130418_151537.jpg,3837,2013-04-18 12:50:00
9.0,3837/20130419_105221.jpg,3837,2013-04-19 10:50:00
5.0,3837/20130420_084526.jpg,3837,2013-04-20 12:00:00
9.0,3837/20130421_102225.jpg,3837,2013-04-21 12:00:00
11.0,3837/20130430_082213.jpg,3837,2013-04-30 10:00:00
12.0,3837/20130430_102220.jpg,3837,2013-04-30 12:00:00
15.0,3837/20130501_151531.jpg,3837,2013-05-01 12:50:00
15.0,3837/20130502_064533.jpg,3837,2013-05-02 10:00:00
11.0,3837/20130503_125224.jpg,3837,2013-05-03 12:50:00
17.0,3837/20130507_141525.jpg,3837,2013-05-07 11:50:00
16.0,3837/20130509_084524.jpg,3837,2013-05-09 12:00:00
12.0,3837/20130511_131524.jpg,3837,2013-05-11 10:50:00
12.0,3837/20130520_105217.jpg,3837,2013-05-20 10:50:00
17.0,3837/20130607_064521.jpg,3837,2013-06-07 10:00:00
18.0,3837/20130611_151530.jpg,3837,2013-06-11 12:50:00
22.0,3837/20130613_084540.jpg,3837,2013-06-13 12:00:00
17.0,3837/20130614_125209.jpg,3837,2013-06-14 12:50:00
26.0,3837/20130617_115219.jpg,3837,2013-06-17 11:50:00
27.0,3837/20130617_125219.jpg,3837,2013-06-17 12:50:00
26.0,3837/20130619_102214.jpg,3837,2013-06-19 12:00:00
19.0,3837/20130621_105211.jpg,3837,2013-06-21 10:50:00
13.0,3837/20130624_115226.jpg,3837,2013-06-24 11:50:00
12.0,3837/20130629_082219.jpg,3837,2013-06-29 10:00:00
13.0,3837/20130629_125217.jpg,3837,2013-06-29 12:50:00
19.0,3837/20130630_151526.jpg,3837,2013-06-30 12:50:00
17.0,3837/20130704_082214.jpg,3837,2013-07-04 10:00:00
23.0,3837/20130706_125219.jpg,3837,2013-07-06 12:50:00
22.0,3837/20130708_131530.jpg,3837,2013-07-08 10:50:00
23.0,3837/20130709_084523.jpg,3837,2013-07-09 12:00:00
22.0,3837/20130713_115218.jpg,3837,2013-07-13 11:50:00
25.0,3837/20130714_151520.jpg,3837,2013-07-14 12:50:00
20.0,3837/20130716_064530.jpg,3837,2013-07-16 10:00:00
20.0,3837/20130717_082219.jpg,3837,2013-07-17 10:00:00
22.0,3837/20130718_084534.jpg,3837,2013-07-18 12:00:00
20.0,3837/20130719_082217.jpg,3837,2013-07-19 10:00:00
22.0,3837/20130719_102217.jpg,3837,2013-07-19 12:00:00
22.0,3837/20130721_091523.jpg,3837,2013-07-21 10:00:00
26.0,3837/20130721_101525.jpg,3837,2013-07-21 12:00:00
27.0,3837/20130722_124531.jpg,3837,2013-07-22 12:50:00
26.0,3837/20130727_105214.jpg,3837,2013-07-27 10:50:00
26.0,3837/20130728_064528.jpg,3837,2013-07-28 10:00:00
16.0,3837/20130729_124524.jpg,3837,2013-07-29 12:50:00
20.0,3837/20130807_131522.jpg,3837,2013-08-07 10:50:00
18.0,3837/20130808_064523.jpg,3837,2013-08-08 10:00:00
18.0,3837/20130808_082213.jpg,3837,2013-08-08 10:00:00
19.0,3837/20130808_084531.jpg,3837,2013-08-08 12:00:00
21.0,3837/20130810_084529.jpg,3837,2013-08-10 12:00:00
20.0,3837/20130811_105211.jpg,3837,2013-08-11 10:50:00
22.0,3837/20130811_141524.jpg,3837,2013-08-11 11:50:00
23.0,3837/20130813_102211.jpg,3837,2013-08-13 12:00:00
19.0,3837/20130815_084526.jpg,3837,2013-08-15 12:00:00
19.0,3837/20130815_102222.jpg,3837,2013-08-15 12:00:00
