temperature,path,split,camera_id
16.0,3297/20130918_200114.jpg,train,3297
16.0,3297/20130919_163121.jpg,train,3297
13.0,3297/20130922_153117.jpg,train,3297
13.0,3297/20130922_200113.jpg,train,3297
11.0,3297/20130924_153114.jpg,train,3297
12.0,3297/20130926_180121.jpg,train,3297
11.0,3297/20131001_163117.jpg,train,3297
12.0,3297/20131002_190119.jpg,train,3297
11.0,3297/20131008_180129.jpg,train,3297
7.0,3297/20131018_153117.jpg,train,3297
8.0,3297/20131019_200121.jpg,train,3297
11.0,3297/20131101_180113.jpg,train,3297
6.0,3297/20131104_163113.jpg,train,3297
5.0,3297/20131104_180121.jpg,train,3297
6.0,3297/20131105_173115.jpg,train,3297
6.0,3297/20131105_190113.jpg,train,3297
8.0,3297/20131106_200119.jpg,train,3297
10.0,3297/20131107_180115.jpg,train,3297
10.0,3297/20131107_190119.jpg,train,3297
7.0,3297/20131110_180118.jpg,train,3297
9.0,3297/20131114_163119.jpg,train,3297
9.0,3297/20131114_190116.jpg,train,3297
7.0,3297/20131115_200118.jpg,train,3297
8.0,3297/20131116_173118.jpg,train,3297
5.0,3297/20131119_173121.jpg,train,3297
2.0,3297/20131122_153121.jpg,train,3297
4.0,3297/20131124_153123.jpg,train,3297
6.0,3297/20131126_163122.jpg,train,3297
6.0,3297/20131126_190115.jpg,train,3297
8.0,3297/20131201_163108.jpg,train,3297
3.0,3297/20131203_180122.jpg,train,3297
4.0,3297/20131204_173122.jpg,train,3297
1.0,3297/20131204_180111.jpg,train,3297
-2.0,3297/20131206_173113.jpg,train,3297
-1.0,3297/20131208_173118.jpg,train,3297
5.0,3297/20131212_200128.jpg,train,3297
8.0,3297/20131215_180113.jpg,train,3297
1.0,3297/20131219_153120.jpg,train,3297
2.0,3297/20131219_200123.jpg,train,3297
4.0,3297/20131221_163119.jpg,train,3297
3.0,3297/20131222_153111.jpg,train,3297
5.0,3297/20131224_163114.jpg,train,3297
6.0,3297/20131228_173118.jpg,train,3297
7.0,3297/20131230_173118.jpg,train,3297
6.0,3837/20130101_074530.jpg,train,3837
2.0,3837/20130102_074523.jpg,train,3837
4.0,3837/20130102_151530.jpg,train,3837
1.0,3837/20130103_131528.jpg,train,3837
4.0,3837/20130104_124528.jpg,train,3837
9.0,3837/20130105_125218.jpg,train,3837
3.0,3837/20130107_092221.jpg,train,3837
-2.0,3837/20130109_141524.jpg,train,3837
2.0,3837/20130110_151523.jpg,train,3837
4.0,3837/20130112_124539.jpg,train,3837
1.0,3837/20130114_092218.jpg,train,3837
-1.0,3837/20130115_141527.jpg,train,3837
-3.0,3837/20130119_105212.jpg,train,3837
0.0,3837/20130121_105213.jpg,train,3837
0.0,3837/20130121_131527.jpg,train,3837
4.0,3837/20130122_151525.jpg,train,3837
-1.0,3837/20130123_124532.jpg,train,3837
-1.0,3837/20130125_131532.jpg,train,3837
-4.0,3837/20130126_115222.jpg,train,3837
0.0,3837/20130127_125223.jpg,train,3837
0.0,3837/20130127_151527.jpg,train,3837
4.0,3837/20130128_102218.jpg,train,3837
5.0,3837/20130128_142222.jpg,train,3837
7.0,3837/20130201_141533.jpg,train,3837
6.0,3837/20130205_102223.jpg,train,3837
6.0,3837/20130205_115217.jpg,train,3837
-3.0,3837/20130211_084520.jpg,train,3837
-1.0,3837/20130212_151526.jpg,train,3837
-7.0,3837/20130214_074525.jpg,train,3837
2.0,3837/20130217_124528.jpg,train,3837
-2.0,3837/20130219_105228.jpg,train,3837
-3.0,3837/20130223_151522.jpg,train,3837
-3.0,3837/20130224_115216.jpg,train,3837
0.0,3837/20130227_084533.jpg,train,3837
0.0,3837/20130302_091530.jpg,train,3837
0.0,3837/20130302_105223.jpg,train,3837
1.0,3837/20130303_142212.jpg,train,3837
4.0,3837/20130304_125220.jpg,train,3837
3.0,3837/20130304_141529.jpg,train,3837
9.0,3837/20130312_124529.jpg,train,3837
-0.0,3837/20130314_074529.jpg,train,3837
-1.0,3837/20130314_084531.jpg,train,3837
0.0,3837/20130316_092221.jpg,train,3837
2.0,3837/20130316_102220.jpg,train,3837
3.0,3837/20130318_142217.jpg,train,3837
8.0,3837/20130321_092216.jpg,train,3837
3.0,3837/20130324_125218.jpg,train,3837
3.0,3837/20130324_141535.jpg,train,3837
1.0,3837/20130325_142218.jpg,train,3837
1.0,3837/20130327_141527.jpg,train,3837
3.0,3837/20130327_142223.jpg,train,3837
2.0,3837/20130328_092218.jpg,train,3837
1.0,3837/20130329_151532.jpg,train,3837
3.0,3837/20130330_105218.jpg,train,3837
2.0,3837/20130331_064530.jpg,train,3837
2.0,3837/20130401_105214.jpg,train,3837
4.0,3837/20130402_102212.jpg,train,3837
5.0,3837/20130402_151527.jpg,train,3837
4.0,3837/20130403_105216.jpg,train,3837
5.0,3837/20130403_141535.jpg,train,3837
4.0,3837/20130404_141528.jpg,train,3837
7.0,3837/20130406_141525.jpg,train,3837
5.0,3837/20130407_105213.jpg,train,3837
4.0,3837/20130408_131531.jpg,train,3837
10.0,3837/20130412_064530.jpg,train,3837
16.0,3837/20130415_105221.jpg,train,3837
17.0,3837/20130416_064530.jpg,train,3837
16.0,3837/20130417_131528.jpg,train,3837
22.0,3837/20130418_151537.jpg,train,3837
9.0,3837/20130419_105221.jpg,train,3837
5.0,3837/20130420_084526.jpg,train,3837
9.0,3837/20130421_102225.jpg,train,3837
11.0,3837/20130430_082213.jpg,train,3837
12.0,3837/20130430_102220.jpg,train,3837
15.0,3837/20130501_151531.jpg,train,3837
15.0,3837/20130502_064533.jpg,train,3837
11.0,3837/20130503_125224.jpg,train,3837
17.0,3837/20130507_141525.jpg,train,3837
16.0,3837/20130509_084524.jpg,train,3837
12.0,3837/20130511_131524.jpg,train,3837
12.0,3837/20130520_105217.jpg,train,3837
17.0,3837/20130607_064521.jpg,train,3837
18.0,3837/20130611_151530.jpg,train,3837
22.0,3837/20130613_084540.jpg,train,3837
17.0,3837/20130614_125209.jpg,train,3837
26.0,3837/20130617_115219.jpg,train,3837
27.0,3837/20130617_125219.jpg,train,3837
26.0,3837/20130619_102214.jpg,train,3837
19.0,3837/20130621_105211.jpg,train,3837
13.0,3837/20130624_115226.jpg,train,3837
12.0,3837/20130629_082219.jpg,train,3837
13.0,3837/20130629_125217.jpg,train,3837
19.0,3837/20130630_151526.jpg,train,3837
17.0,3837/20130704_082214.jpg,train,3837
23.0,3837/20130706_125219.jpg,train,3837
22.0,3837/20130708_131530.jpg,train,3837
23.0,3837/20130709_084523.jpg,train,3837
22.0,3837/20130713_115218.jpg,train,3837
25.0,3837/20130714_151520.jpg,train,3837
20.0,3837/20130716_064530.jpg,train,3837
20.0,3837/20130717_082219.jpg,train,3837
22.0,3837/20130718_084534.jpg,train,3837
20.0,3837/20130719_082217.jpg,train,3837
22.0,3837/20130719_102217.jpg,train,3837
22.0,3837/20130721_091523.jpg,train,3837
26.0,3837/20130721_101525.jpg,train,3837
27.0,3837/20130722_124531.jpg,train,3837
26.0,3837/20130727_105214.jpg,train,3837
26.0,3837/20130728_064528.jpg,train,3837
16.0,3837/20130729_124524.jpg,train,3837
20.0,3837/20130807_131522.jpg,train,3837
18.0,3837/20130808_064523.jpg,train,3837
18.0,3837/20130808_082213.jpg,train,3837
19.0,3837/20130808_084531.jpg,train,3837
21.0,3837/20130810_084529.jpg,train,3837
20.0,3837/20130811_105211.jpg,train,3837
22.0,3837/20130811_141524.jpg,train,3837
23.0,3837/20130813_102211.jpg,train,3837
19.0,3837/20130815_084526.jpg,train,3837
19.0,3837/20130815_102222.jpg,train,3837
18.0,3837/20130815_105212.jpg,train,3837
21.0,3837/20130816_115215.jpg,train,3837
17.0,3837/20130821_105214.jpg,train,3837
20.0,3837/20130822_102215.jpg,train,3837
18.0,3837/20130822_105226.jpg,train,3837
16.0,3837/20130827_082221.jpg,train,3837
18.0,3837/20130827_105223.jpg,train,3837
17.0,3837/20130827_115211.jpg,train,3837
15.0,3837/20130830_082221.jpg,train,3837
19.0,3837/20130830_102220.jpg,train,3837
22.0,3837/20130831_115223.jpg,train,3837
14.0,3837/20130903_082211.jpg,train,3837
19.0,3837/20130908_115224.jpg,train,3837
20.0,3837/20130908_125216.jpg,train,3837
18.0,3837/20130909_125218.jpg,train,3837
16.0,3837/20130910_102216.jpg,train,3837
14.0,3837/20130911_115212.jpg,train,3837
14.0,3837/20130911_142215.jpg,train,3837
18.0,3837/20130915_125220.jpg,train,3837
12.0,3837/20130916_082222.jpg,train,3837
10.0,3837/20130917_082225.jpg,train,3837
16.0,3837/20130918_102218.jpg,train,3837
20.0,3837/20130925_125220.jpg,train,3837
15.0,3837/20130927_082217.jpg,train,3837
14.0,3837/20130930_115219.jpg,train,3837
13.0,3837/20131001_082209.jpg,train,3837
15.0,3837/20131001_115220.jpg,train,3837
13.0,3837/20131002_105218.jpg,train,3837
13.0,3837/20131003_115214.jpg,train,3837
15.0,3837/20131004_105219.jpg,train,3837
15.0,3837/20131006_115213.jpg,train,3837
12.0,3837/20131007_082217.jpg,train,3837
13.0,3837/20131007_105219.jpg,train,3837
14.0,3837/20131008_102218.jpg,train,3837
10.0,3837/20131013_125222.jpg,train,3837
11.0,3837/20131014_102212.jpg,train,3837
11.0,3837/20131024_105220.jpg,train,3837
12.0,3837/20131029_115211.jpg,train,3837
12.0,3837/20131030_142211.jpg,train,3837
10.0,3837/20131031_125223.jpg,train,3837
9.0,3837/20131101_102218.jpg,train,3837
9.0,3837/20131101_125215.jpg,train,3837
17.0,3837/20131102_142214.jpg,train,3837
10.0,3837/20131103_125216.jpg,train,3837
10.0,3837/20131103_142218.jpg,train,3837
8.0,3837/20131104_102212.jpg,train,3837
15.0,3837/20131106_125219.jpg,train,3837
11.0,3837/20131109_142214.jpg,train,3837
9.0,3837/20131110_102213.jpg,train,3837
6.0,3837/20131111_092220.jpg,train,3837
6.0,3837/20131112_142217.jpg,train,3837
6.0,3837/20131113_102215.jpg,train,3837
3.0,3837/20131120_092230.jpg,train,3837
4.0,3837/20131123_142219.jpg,train,3837
5.0,3837/20131124_105224.jpg,train,3837
1.0,3837/20131126_125224.jpg,train,3837
-1.0,3837/20131127_105221.jpg,train,3837
-2.0,3837/20131128_075222.jpg,train,3837
2.0,3837/20131129_125224.jpg,train,3837
2.0,3837/20131202_105222.jpg,train,3837
-1.0,3837/20131203_105222.jpg,train,3837
-2.0,3837/20131204_102217.jpg,train,3837
0.0,3837/20131205_105215.jpg,train,3837
1.0,3837/20131205_115225.jpg,train,3837
-1.0,3837/20131209_125218.jpg,train,3837
-2.0,3837/20131210_125216.jpg,train,3837
-3.0,3837/20131211_125221.jpg,train,3837
-1.0,3837/20131215_092217.jpg,train,3837
-1.0,3837/20131215_102214.jpg,train,3837
-1.0,3837/20131215_115212.jpg,train,3837
-2.0,3837/20131216_115216.jpg,train,3837
0.0,3837/20131218_125215.jpg,train,3837
1.0,3837/20131219_115214.jpg,train,3837
10.0,3837/20131223_115213.jpg,train,3837
12.0,3837/20131224_092221.jpg,train,3837
3.0,3837/20131226_092211.jpg,train,3837
3.0,3837/20131226_115213.jpg,train,3837
3.0,3837/20131226_125216.jpg,train,3837
1.0,3837/20131227_082214.jpg,train,3837
2.0,3837/20131228_092221.jpg,train,3837
-1.0,3837/20131231_082218.jpg,train,3837
6.0,3837/20140102_115225.jpg,train,3837
2.0,3837/20140103_105216.jpg,train,3837
4.0,3837/20140104_092218.jpg,train,3837
3.0,3837/20140106_115209.jpg,train,3837
5.0,3837/20140113_125258.jpg,train,3837
6.0,3837/20140114_125220.jpg,train,3837
4.0,3837/20140116_102259.jpg,train,3837
5.0,3837/20140116_125258.jpg,train,3837
5.0,3837/20140123_115222.jpg,train,3837
-1.0,3837/20140125_105234.jpg,train,3837
5.0,3837/20140126_105219.jpg,train,3837
4.0,3837/20140127_082252.jpg,train,3837
-1.0,3837/20140130_092222.jpg,train,3837
0.0,3837/20140130_115212.jpg,train,3837
0.0,3837/20140131_115224.jpg,train,3837
3.0,3837/20140203_102210.jpg,train,3837
2.0,3837/20140204_082211.jpg,train,3837
3.0,3837/20140204_125224.jpg,train,3837
3.0,3837/20140205_115227.jpg,train,3837
8.0,3837/20140212_125213.jpg,train,3837
5.0,3837/20140214_092221.jpg,train,3837
4.0,3837/20140214_105220.jpg,train,3837
4.0,3837/20140217_115224.jpg,train,3837
2.0,3837/20140218_125225.jpg,train,3837
5.0,3837/20140219_125219.jpg,train,3837
7.0,3837/20140220_102218.jpg,train,3837
5.0,3837/20140221_082216.jpg,train,3837
6.0,3837/20140228_105228.jpg,train,3837
5.0,3837/20140303_102215.jpg,train,3837
7.0,3837/20140305_105222.jpg,train,3837
7.0,3837/20140306_115214.jpg,train,3837
11.0,3837/20140308_115215.jpg,train,3837
14.0,3837/20140317_102218.jpg,train,3837
16.0,3837/20140318_125229.jpg,train,3837
12.0,3837/20140319_102215.jpg,train,3837
13.0,3837/20140319_125211.jpg,train,3837
10.0,3837/20140320_082218.jpg,train,3837
9.0,3837/20140322_115226.jpg,train,3837
3.0,3837/20140323_092228.jpg,train,3837
4.0,3837/20140324_125218.jpg,train,3837
12.0,3837/20140328_125218.jpg,train,3837
12.0,3837/20140329_102219.jpg,train,3837
9.0,3837/20140401_082217.jpg,train,3837
14.0,3837/20140402_102215.jpg,train,3837
13.0,3837/20140404_082217.jpg,train,3837
15.0,3837/20140405_085217.jpg,train,3837
12.0,3837/20140406_082213.jpg,train,3837
12.0,3837/20140408_115213.jpg,train,3837
10.0,3837/20140410_105216.jpg,train,3837
14.0,3837/20140411_102223.jpg,train,3837
14.0,3837/20140413_105220.jpg,train,3837
14.0,3837/20140414_102217.jpg,train,3837
11.0,3837/20140416_125213.jpg,train,3837
9.0,3837/20140417_102216.jpg,train,3837
10.0,3837/20140418_092228.jpg,train,3837
11.0,3837/20140418_102213.jpg,train,3837
10.0,3837/20140420_102217.jpg,train,3837
13.0,3837/20140422_092218.jpg,train,3837
18.0,3837/20140423_125213.jpg,train,3837
17.0,3837/20140424_125218.jpg,train,3837
16.0,3837/20140425_115215.jpg,train,3837
8.0,3837/20140428_115222.jpg,train,3837
10.0,3837/20140429_102223.jpg,train,3837
9.0,3837/20140503_085221.jpg,train,3837
9.0,3837/20140503_102223.jpg,train,3837
9.0,3837/20140504_102216.jpg,train,3837
12.0,3837/20140505_102220.jpg,train,3837
11.0,3837/20140507_105211.jpg,train,3837
14.0,3837/20140507_125216.jpg,train,3837
16.0,3837/20140508_105215.jpg,train,3837
15.0,3837/20140508_115215.jpg,train,3837
16.0,3837/20140508_125214.jpg,train,3837
17.0,3837/20140509_125213.jpg,train,3837
11.0,3837/20140511_082220.jpg,train,3837
10.0,3837/20140512_092219.jpg,train,3837
10.0,3837/20140514_102215.jpg,train,3837
18.0,3837/20140519_092216.jpg,train,3837
19.0,3837/20140520_102222.jpg,train,3837
20.0,3837/20140520_115218.jpg,train,3837
15.0,3837/20140523_102216.jpg,train,3837
14.0,3837/20140526_105220.jpg,train,3837
14.0,3837/20140526_115230.jpg,train,3837
16.0,3837/20140528_125221.jpg,train,3837
16.0,3837/20140529_105222.jpg,train,3837
18.0,3837/20140530_115224.jpg,train,3837
16.0,3837/20140604_125215.jpg,train,3837
14.0,3837/20140605_082223.jpg,train,3837
16.0,3837/20140605_115215.jpg,train,3837
20.0,3837/20140607_082223.jpg,train,3837
26.0,3837/20140608_102211.jpg,train,3837
25.0,3837/20140610_075233.jpg,train,3837
23.0,3837/20140611_105212.jpg,train,3837
24.0,3837/20140613_102220.jpg,train,3837
19.0,3837/20140616_105214.jpg,train,3837
18.0,3837/20140618_092225.jpg,train,3837
19.0,3837/20140619_105224.jpg,train,3837
15.0,3837/20140624_105218.jpg,train,3837
24.0,3837/20140627_125214.jpg,train,3837
16.0,3837/20140629_125218.jpg,train,3837
19.0,3837/20140701_102225.jpg,train,3837
15.0,3837/20140702_092231.jpg,train,3837
16.0,3837/20140703_082217.jpg,train,3837
18.0,3837/20140703_125232.jpg,train,3837
21.0,3837/20140704_102227.jpg,train,3837
18.0,3837/20140707_082217.jpg,train,3837
22.0,3837/20140707_125220.jpg,train,3837
14.0,3837/20140709_102213.jpg,train,3837
17.0,3837/20140711_092219.jpg,train,3837
21.0,3837/20140712_125222.jpg,train,3837
19.0,3837/20140713_092216.jpg,train,3837
19.0,3837/20140714_075217.jpg,train,3837
23.0,3837/20140718_092224.jpg,train,3837
19.0,3837/20140722_115229.jpg,train,3837
18.0,3837/20140803_125217.jpg,train,3837
18.0,3837/20140804_082228.jpg,train,3837
